Ticker,Headline,Article Link
CTSH,  Cognizant Technology Solutions Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/cognizant-technology-solutions-corp-stock-outperforms-market-on-strong-trading-day-01636667207-d4cda17a599f?mod=mw_quote_news
CTSH,  Why This IBM Spinoff Is Struggling,https://www.marketwatch.com/articles/ibm-stock-kyndryl-dividend-51636562170?mod=mw_quote_news
CTSH,  Cognizant Technology Solutions Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/cognizant-technology-solutions-corp-stock-outperforms-competitors-on-strong-trading-day-01636580806-3f7a864e5036?mod=mw_quote_news
CTSH,  Cognizant Technology Solutions Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/cognizant-technology-solutions-corp-stock-outperforms-competitors-on-strong-trading-day-01636494415-6dfaae9e5c00?mod=mw_quote_news
CAG,"  Conagra Brands Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/conagra-brands-inc-stock-rises-friday-still-underperforms-market-01636753320-757128605c72?mod=mw_quote_news
CAG,  Conagra Brands Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/conagra-brands-inc-stock-underperforms-thursday-when-compared-to-competitors-01636666918-b43a1f326352?mod=mw_quote_news
CAG,  Conagra Brands Inc. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/conagra-brands-inc-stock-outperforms-market-despite-losses-on-the-day-01636580519-26b4291f4154?mod=mw_quote_news
CAG,  Conagra Brands Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/conagra-brands-inc-stock-outperforms-market-on-strong-trading-day-01636494128-1b2ed1e409a2?mod=mw_quote_news
CAG,"  Conagra Brands Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/conagra-brands-inc-stock-falls-monday-underperforms-market-01636407723-c4ecf5614b49?mod=mw_quote_news
CPRT,  Copart Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/copart-inc-stock-outperforms-market-on-strong-trading-day-01636753577-b62d33a34214?mod=mw_quote_news
CPRT,  Copart Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/copart-inc-stock-outperforms-market-on-strong-trading-day-01636667176-9bee337b0ff1?mod=mw_quote_news
CPRT,  Copart Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/copart-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636580777-43291addfee6?mod=mw_quote_news
CPRT,  Copart Inc. stock underperforms Tuesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/copart-inc-stock-underperforms-tuesday-when-compared-to-competitors-despite-daily-gains-01636494389-9c2c7939a7c2?mod=mw_quote_news
CPRT,  Copart Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/copart-inc-stock-outperforms-competitors-on-strong-trading-day-01636407983-26f0b286f879?mod=mw_quote_news
CTRA,  Take a Chance on Chesapeake Energy Stock. It’s a Cheap Way to Play Natural Gas.,https://www.marketwatch.com/articles/natural-gas-chesapeake-energy-stock-51634931620?mod=mw_quote_news
CTRA,"  Premarket Movers: Penske Automotive, Zillow Group Cl C, Albertsons",https://www.marketwatch.com/articles/premarket-movers-penske-automotive-zillow-group-cl-c-albertsons-01634556612?mod=mw_quote_news
CTRA,  Judge OKs sale of Blackjewel coal assets to Contura,https://www.marketwatch.com/story/judge-oks-sale-of-blackjewel-coal-assets-to-contura-2019-08-06?mod=mw_quote_news
CTRA,  Contura wins auction for three of bankrupt Blackjewel’s coal-mine assets,https://www.marketwatch.com/story/contura-wins-auction-for-three-of-bankrupt-blackjewels-coal-mine-assets-2019-08-04?mod=mw_quote_news
CVS,"  CVS Health Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/story/cvs-health-corp-stock-falls-friday-underperforms-market-01636753650-7c7bfbce37d1?mod=mw_quote_news
CVS,  CVS Health Corp. stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/story/cvs-health-corp-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01636667251-98c0c5385c02?mod=mw_quote_news
CVS,"  CVS Health Corp. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/cvs-health-corp-stock-rises-wednesday-outperforms-market-01636580851-d4fc5aeeee1c?mod=mw_quote_news
CVS,  CVS Health Corp. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/cvs-health-corp-stock-outperforms-competitors-despite-losses-on-the-day-01636494460-b8ee5c015d8c?mod=mw_quote_news
CVS,  CVS Health Corp. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/cvs-health-corp-stock-outperforms-competitors-despite-losses-on-the-day-01636408054-41a3207ac50c?mod=mw_quote_news
DVA,"  DaVita Inc. stock falls Friday, underperforms market",https://www.marketwatch.com/story/davita-inc-stock-falls-friday-underperforms-market-01636753797-a42e6cb8fae2?mod=mw_quote_news
DVA,  DaVita Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/davita-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636667396-f51779b5b229?mod=mw_quote_news
DVA,"  DaVita Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/davita-inc-stock-falls-wednesday-still-outperforms-market-01636580995-8d42beec28cb?mod=mw_quote_news
DVA,"  DaVita Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/davita-inc-stock-falls-tuesday-underperforms-market-01636494604-e20f90403103?mod=mw_quote_news
DVA,"  DaVita Inc. stock rises Monday, still underperforms market",https://www.marketwatch.com/story/davita-inc-stock-rises-monday-still-underperforms-market-01636408199-2144aaf86b9d?mod=mw_quote_news
DVN,  Some Energy Stocks Could Double. Where to Invest Now.,https://www.marketwatch.com/articles/energy-stocks-pickering-energy-partners-51636669684?mod=mw_quote_news
DVN,"  Devon Energy Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/story/devon-energy-corp-stock-falls-friday-underperforms-market-01636753803-76b52a8fa555?mod=mw_quote_news
DVN,  Devon Energy Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/devon-energy-corp-stock-outperforms-market-on-strong-trading-day-01636667399-3be063880aed?mod=mw_quote_news
DVN,  Devon Energy Corp. stock underperforms Wednesday when compared to competitors,https://www.marketwatch.com/story/devon-energy-corp-stock-underperforms-wednesday-when-compared-to-competitors-01636580999-70d8ec3d1451?mod=mw_quote_news
DVN,  Devon Energy Corp. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/devon-energy-corp-stock-outperforms-market-despite-losses-on-the-day-01636494609-cd54ca007a4b?mod=mw_quote_news
DFS,  Discover Financial Services stock outperforms market on strong trading day,https://www.marketwatch.com/story/discover-financial-services-stock-outperforms-market-on-strong-trading-day-01636753671-ffc8f2d8b0bc?mod=mw_quote_news
DFS,  Discover Financial Services stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/discover-financial-services-stock-outperforms-competitors-on-strong-trading-day-01636667271-dc7bc6c14c2f?mod=mw_quote_news
DFS,  Discover Financial Services stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/discover-financial-services-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636580871-cbef7c656277?mod=mw_quote_news
DFS,  Discover Financial Services stock outperforms market on strong trading day,https://www.marketwatch.com/story/discover-financial-services-stock-outperforms-market-on-strong-trading-day-01636494484-f62bb4c3137c?mod=mw_quote_news
DFS,  Discover Financial Services stock outperforms market on strong trading day,https://www.marketwatch.com/story/discover-financial-services-stock-outperforms-market-on-strong-trading-day-01636408072-98872f7e2316?mod=mw_quote_news
DG,"  Dollar General Corp. stock rises Friday, outperforms market",https://www.marketwatch.com/story/dollar-general-corp-stock-rises-friday-outperforms-market-01636753672-0e3518d6f5fc?mod=mw_quote_news
DG,  Dollar General Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/dollar-general-corp-stock-outperforms-competitors-on-strong-trading-day-01636667272-c7e33cac5aef?mod=mw_quote_news
DG,  Veterans Day military discounts: Here’s where service members can get perks,https://www.marketwatch.com/story/heres-where-service-members-can-get-deals-and-discounts-on-veterans-day-11636571477?mod=mw_quote_news
DG,  Dollar General Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/dollar-general-corp-stock-outperforms-competitors-on-strong-trading-day-01636580873-7a249014cb63?mod=mw_quote_news
DG,  Dollar General Corp. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/dollar-general-corp-stock-underperforms-tuesday-when-compared-to-competitors-01636494484-ba893cdd55df?mod=mw_quote_news
DOV,  Dover Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/dover-corp-stock-outperforms-competitors-on-strong-trading-day-01636753742-52a786cd401e?mod=mw_quote_news
DOV,  Dover Corp. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/dover-corp-stock-underperforms-thursday-when-compared-to-competitors-01636667342-0d3ebba66ecb?mod=mw_quote_news
DOV,  Dover Corp. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/dover-corp-stock-outperforms-market-despite-losses-on-the-day-01636580944-b31f3d8c8c6f?mod=mw_quote_news
DOV,  Dover Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/dover-corp-stock-outperforms-market-on-strong-trading-day-01636494555-aafecea4f39e?mod=mw_quote_news
DOV,"  Dover Corp. stock rises Monday, outperforms market",https://www.marketwatch.com/story/dover-corp-stock-rises-monday-outperforms-market-01636408144-defc95630dd5?mod=mw_quote_news
DRE,"  Duke Realty Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/story/duke-realty-corp-stock-falls-friday-underperforms-market-01636753777-661672f64ba4?mod=mw_quote_news
DRE,  Duke Realty Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/duke-realty-corp-stock-outperforms-market-on-strong-trading-day-01636667374-4fa02d78050d?mod=mw_quote_news
DRE,  Duke Realty Corp. stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/duke-realty-corp-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636580981-721bb61d4e59?mod=mw_quote_news
DRE,"  Duke Realty Corp. stock falls Tuesday, still outperforms market",https://www.marketwatch.com/story/duke-realty-corp-stock-falls-tuesday-still-outperforms-market-01636494588-107bb8a07d40?mod=mw_quote_news
DRE,  Duke Realty Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/duke-realty-corp-stock-outperforms-market-on-strong-trading-day-01636408180-99d58dd7ddc3?mod=mw_quote_news
ETN,  Eaton Corp. PLC stock underperforms Friday when compared to competitors despite daily gains,https://www.marketwatch.com/story/eaton-corp-plc-stock-underperforms-friday-when-compared-to-competitors-despite-daily-gains-01636753930-8ad6ad908053?mod=mw_quote_news
ETN,"  Eaton Corp. PLC stock falls Thursday, underperforms market",https://www.marketwatch.com/story/eaton-corp-plc-stock-falls-thursday-underperforms-market-01636667532-d6fb4cf0a004?mod=mw_quote_news
ETN,  Eaton Corp. PLC stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/eaton-corp-plc-stock-outperforms-competitors-despite-losses-on-the-day-01636581134-7ef1513f02c3?mod=mw_quote_news
ETN,  Eaton Corp. PLC stock outperforms market on strong trading day,https://www.marketwatch.com/story/eaton-corp-plc-stock-outperforms-market-on-strong-trading-day-01636494743-55ead32ca060?mod=mw_quote_news
ETN,  Eaton Corp. PLC stock outperforms market on strong trading day,https://www.marketwatch.com/story/eaton-corp-plc-stock-outperforms-market-on-strong-trading-day-01636408336-d8e5f4c14aa0?mod=mw_quote_news
EW,  Edwards Lifesciences Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/edwards-lifesciences-corp-stock-outperforms-market-on-strong-trading-day-01636753943-c1b65e16baf3?mod=mw_quote_news
EW,"  Edwards Lifesciences Corp. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/edwards-lifesciences-corp-stock-falls-thursday-underperforms-market-01636667540-aa94ce231403?mod=mw_quote_news
EW,"  Edwards Lifesciences Corp. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/edwards-lifesciences-corp-stock-falls-wednesday-underperforms-market-01636581140-883baf3ee16a?mod=mw_quote_news
EW,  Edwards Lifesciences Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/edwards-lifesciences-corp-stock-outperforms-market-on-strong-trading-day-01636494751-937ab339209a?mod=mw_quote_news
EW,  Edwards Lifesciences Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/edwards-lifesciences-corp-stock-outperforms-market-on-strong-trading-day-01636408343-4766c70f759f?mod=mw_quote_news
ENPH,  These are the four solar stocks to own for the long run,https://www.marketwatch.com/story/these-are-the-four-solar-stocks-to-own-for-the-long-run-11635860914?mod=mw_quote_news
ENPH,"  Enphase Earnings Were So Good, First Solar and Other Solar Stocks Are Soaring Too",https://www.marketwatch.com/articles/enphase-earnings-solar-stock-51635336721?mod=mw_quote_news
ENPH,"  Premarket Movers: Enphase Energy, Robinhood Markets, Range Resources",https://www.marketwatch.com/articles/premarket-movers-enphase-energy-robinhood-markets-range-resources-01635330631?mod=mw_quote_news
ENPH,  ‘Green’ ETFs are minting some green as the energy crisis sparks a boomlet in alternatives,https://www.marketwatch.com/story/green-etfs-are-minting-some-green-as-the-energy-crisis-sparks-a-boomlet-in-alternatives-11634236589?mod=mw_quote_news
ENPH,  Here are 10 ‘high conviction’ stocks of companies with strong pricing power and 20% upside potential to UBS targets,https://www.marketwatch.com/story/here-are-10-high-conviction-stocks-of-companies-with-strong-pricing-power-and-at-least-20-upside-potential-to-ubs-targets-11633547178?mod=mw_quote_news
